"X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM","clearcut","thinning","tending","years_since_treatment","treatment_cutting","pruning","weeding","cleaning"
775,"Plot_0775",2018,"Conifer Forest",80440,"兵庫県",134.46,34.99,51,4,109.191459354127,0.309720150169831,0.57733871,274,13.5,1560,56.3333333333333,120.333333333333,282.666666666667,275,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
776,"Plot_0776",2018,"Conifer Forest",80440,"兵庫県",134.51,35.03,64,4,138.87015274791,0.239757198611425,0.588629032258065,345,13.6,1575,50.6666666666667,102.333333333333,271.333333333333,322.666666666667,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
777,"Plot_0777",2018,"Conifer Forest",80440,"兵庫県",134.51,35.07,42,3,68.596716288472,0.252979405725783,0.526532258064516,388,11.8,1728,50.6666666666667,100.333333333333,266.666666666667,416.666666666667,1.88232238362397,-2.24173587592521,-1.34468252031224,0.140196020096365,0.0351147852478292,0.434773745500242,0.40289561391121,0.086127263868214,0.710209419835143,1.09816460352695,0.347058290361023,0.967157938422033,4.32944444444444,2.88944444444444,0.390077121293319,0.093053889050856,12.4438194258848,1.3067665287065,32.63794679589,37.3611111111111,0.194444444444444,0,0,0,0,0,0,0,0
778,"Plot_0778",2018,"Conifer Forest",80440,"兵庫県",134.51,35.1,25,2,64.0619939283005,0.177299807610361,0.454005376,662,11.7,1741,50.6666666666667,104,274,455,1.52158723953184,-1.76499626619124,-1.37313534444994,0.295208093509747,0.034130180493623,0.191628252246257,0.0844637571206499,0.0455658184239514,1.10718880176851,0.230492952887808,0.158356253422047,0.803789522263353,4.22794871794872,2.86641025641026,0.378424494187485,0.0834927138239706,12.5838378014245,1.44923931321248,23.6349602689493,36.025641025641,0.153846153846154,0,0,0,0,0,0,0,0
779,"Plot_0779",2018,"Conifer Forest",80427,"兵庫県",134.51,35.57,56,4,106.480337559603,0.267528628097581,0.513790322580645,96,13.7,1980,51.3333333333333,99.6666666666667,305.333333333333,482.666666666667,2.20443931941329,-1.45235784156038,-1.35907589953966,0.224065766939655,0.13731605981356,0.397902947523046,0.237471920154417,0.604520378940255,1.49735767818847,0.184264521137535,0.558580383708102,1.1201024882499,3.10238095238095,2.82380952380952,0.430677194916552,0.0778015254826265,14.0807913805611,3.55501219253684,15.647881563109,35.7142857142857,0.761904761904762,0,0,0,0,0,0,0,0
780,"Plot_0780",2018,"Conifer Forest",80440,"兵庫県",134.55,35.03,79,5,100.469758817252,0.164050032392872,0.579112903225806,205,14.4,1529,54.6666666666667,116,281,305,2.9426960739024,-1.76483680061579,-1.54525616883448,0.650262326081846,0.0734057822266175,0.265504165359481,0.0443505960803778,0.0714101154046389,2.398472119928,0.160934967069935,0.225271101248535,1.52458394234014,3.84222222222222,2.82222222222222,0.387777777777778,0.0800186536347917,12.3867693988477,2.45347721822222,19.9713518019982,37.2222222222222,0.444444444444444,0,0,0,0,0,0,0,0
781,"Plot_0781",2018,"Conifer Forest",80440,"兵庫県",134.55,35.07,30,2,21.6148384488521,0.118271918315578,0.545403225806452,437,13.3,1626,49.3333333333333,98,288,408.666666666667,2.97471260718646,-1.77761984652641,-1.56490589146996,0.657337180189617,0.0742044371372431,0.268392850678592,0.0448331305657323,0.0721870574602414,2.42456749659282,0.162685939511656,0.227722050830119,1.5411714156328,3.7992,2.8176,0.3892,0.0798633728799859,12.3596368766815,2.56875539568,19.7786012332148,37.4,0.48,0,0,0,0,1,0,0,0
782,"Plot_0782",2018,"Conifer Forest",80427,"兵庫県",134.55,35.64,77,5,181.642819010164,0.35075626310276,0.516102150537634,123,13,2019,49.6666666666667,99,275.666666666667,441,2.62067611245619,-1.48002680092359,-1.46441455789105,0.414743760457574,0.0967156472077141,0.400537397560433,0.127791412057207,0.474459411871718,1.87797750462707,0.196610620669446,0.506859977809203,1.37212554810613,3.23666666666667,2.75083333333333,0.419879606109325,0.0750355313349194,13.6177150665697,3.31447420596606,17.6553582413599,35.8333333333333,0.666666666666667,0,0,0,0,0,0,0,0
783,"Plot_0783",2018,"Conifer Forest",80440,"兵庫県",134.59,34.99,37,3,38.0341148981884,0.163474268862696,0.575537634408602,129,14.3,1516,51,99.6666666666667,261.333333333333,309.333333333333,2.62361791707727,-2.71873619199295,0.196766199906645,1.64869713523004,0.285859055786347,0.403234451139712,1.20397294770037,0.0352486451102177,0.0712438522074416,0.173592449825403,0.228086990014142,1.54364124161939,2.865,3.13,0.4,0.140506360862047,12.5399141824752,0.96494159020313,25.2683774986491,32.5,0.5,0,0,0,0,0,0,0,0
784,"Plot_0784",2018,"Conifer Forest",80440,"兵庫県",134.59,35.03,50,3,15.3923821259979,0.138788451815427,0.540188172,369,13.1,1615,50.3333333333333,98.3333333333333,274,416,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,1,0,0,0
785,"Plot_0785",2018,"Conifer Forest",80440,"兵庫県",134.59,35.17,56,4,75.5509184152237,0.225586143038967,0.444462365591398,910,9.5,1937,48.3333333333333,96,312.666666666667,506,2.37779100556967,-1.58536795668726,-1.24025736116677,0.672197300818964,0.168274401093278,0.356601895565732,0.0369197328446514,0.0665158718064527,1.74420779125157,0.181233395592088,0.233776234663021,1.1201024882499,3.94761904761905,2.9247619047619,0.388571428571429,0.081362584298896,12.6999510766869,1.80959411361432,20.2704104667192,34.9047619047619,0.238095238095238,0,0,0,0,0,0,0,0
786,"Plot_0786",2018,"Conifer Forest",80427,"兵庫県",134.6,35.46,32,3,111.065610925549,0.183949513703323,0.444516129,233,13.3,1917,51.6666666666667,103.333333333333,272.666666666667,520,2.15596965356687,-1.83873613855298,-1.70039358031747,0.456706281086961,0.058199178408518,0.195649496555327,0.0351065091872283,0.0936996857788951,1.73519929387086,0.115900641528939,0.19241906564979,1.12861561287124,3.43574074074074,2.78351851851852,0.40275102357985,0.0781185610561855,12.2884474176959,3.49190134743601,18.0428181484004,38.6111111111111,0.759259259259259,0,0,0,0,0,0,0,0
787,"Plot_0787",2018,"Conifer Forest",80427,"兵庫県",134.6,35.5,47,3,127.432687838456,0.325315621088059,0.444516129032258,608,10.6,1983,50,101,277,518.666666666667,3.0635083203856,-1.73940716506224,-1.42855155904482,0.702520209895555,0.106446911744898,0.328219856321195,0.136562633725618,0.144411288378423,2.37163959981688,0.169190187303222,0.341851194829358,1.54238112632011,3.62685714285714,2.80942857142857,0.39848887276068,0.0828398189133226,12.7254589096179,2.62496089368634,19.6634244367633,36.1428571428571,0.514285714285714,0,0,0,0,0,0,0,0
788,"Plot_0788",2018,"Conifer Forest",80440,"兵庫県",134.64,34.99,61,4,61.4947414012538,0.192407086076039,0.578870967741936,226,13.7,1553,51,97,290,381.666666666667,2.94480194952855,-1.61023935206477,-1.47263716241015,0.63843937469854,0.124738497070406,0.354612462237948,0.0673397262105186,0.207159828693125,2.239750363998,0.176903282954345,0.301602631423658,1.53088387598617,3.57333333333333,2.85,0.406276077170418,0.0778945174438692,12.8693299518953,2.91140909431584,18.334496632074,36.969696969697,0.545454545454545,0,0,0,0,0,0,0,0
789,"Plot_0789",2018,"Conifer Forest",80440,"兵庫県",134.64,35.03,46,3,176.957585475102,0.257732223921923,0.522392473,432,12.5,1664,50.3333333333333,96.3333333333333,255.666666666667,427.666666666667,0.264846472363108,-1.9217605612115,-1.82263945642035,0.0312540259052497,0.0055023126728541,0.0281551204789299,0.0058854764637865,0.0563482540969728,0.187670059238179,0.0167000938654298,0.0699777091812093,0.143513131307018,3.17377865961199,2.75246472663139,0.410578038967999,0.0775001862459718,12.1151286265555,4.19053194421394,16.884365431473,39.6071428571429,0.976190476190476,0,0,0,0,0,0,0,0
790,"Plot_0790",2018,"Conifer Forest",80440,"兵庫県",134.64,35.14,46,3,117.649562723856,0.127456802232236,0.381720430107527,940,9.9,1902,49,95.3333333333333,318.666666666667,530.666666666667,2.05131300884463,-1.68447826345963,-1.42173138627862,0.453288934757149,0.0511701624035506,0.185079306400163,0.030916191276609,0.0497790104767342,1.67194196661801,0.112185554755829,0.157033390096269,1.06276652275905,4.11267441860465,2.85127906976744,0.378837209302326,0.0809948008216162,12.5573335825237,1.72879972184884,21.183046874656,36.1046511627907,0.22093023255814,0,0,0,0,0,0,0,0
791,"Plot_0791",2018,"Conifer Forest",80440,"兵庫県",134.64,35.17,44,3,69.7390040944856,0.150194587492744,0.4325,357,12.6,1727,49,95,289,514,0.741518944645575,-1.65145093892408,-1.10309070935627,0.228188869266841,0.0365607101997928,0.217252847144661,0.61722038808195,0.0720270337706392,0.0301509894909576,0.105164036830083,0.22611333932504,6.8199414369831e-17,4.26880370560742,2.86304386810867,0.378571428571429,0.0978762537515866,12.927492063492,1.00182653061224,21.4530412660238,33.6857142857143,0,0,0,0,0,0,0,0,0
792,"Plot_0792",2018,"Conifer Forest",80440,"兵庫県",134.64,35.21,52,4,79.268434168648,0.314078634330757,0.430188172043011,446,12.5,1760,50.3333333333333,101.333333333333,249,524,2.08598147567825,-1.20802709870432,-0.871166689768011,0.848895367212803,0.239925589222278,0.719493871063402,0.272121821280212,0.481623257987106,1.06664211240304,0.314205257462386,0.391751042440615,0.625017188443443,3.80037566137566,2.97674074074074,0.412365039044557,0.0832667795220155,14.349293722906,1.52376257604661,19.0508844430636,32.2857142857143,0.114285714285714,0,0,0,0,0,0,0,0
793,"Plot_0793",2018,"Conifer Forest",80427,"兵庫県",134.64,35.35,52,4,14.4145964336788,0.22609145487557,0.498682795698925,749,10.7,1920,48.6666666666667,98.3333333333333,292.333333333333,486,0.69606189636744,-1.76414693605587,-1.08586308791994,0.437409444040622,0.0758401576576022,0.106980568669719,0.319421394287854,0.00935168135577215,0.0189014301774846,0.0460551397495968,0.0605128749017109,0.409537472266369,4.16357142857143,2.91571428571429,0.374285714285714,0.0903234770401764,12.6993528197187,1.00570594145759,22.7932544241999,34.6428571428571,0.0714285714285714,0,0,0,0,0,0,0,0
794,"Plot_0794",2018,"Conifer Forest",80427,"兵庫県",134.64,35.43,41,3,89.1679628913197,0.155497393288007,0.42438172,986,9.3,2022,48,95,280.333333333333,544.666666666667,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
795,"Plot_0795",2018,"Conifer Forest",80440,"兵庫県",134.68,35.03,49,3,160.52169083841,0.26106365704714,0.544811827956989,387,13,1624,51.3333333333333,109,254.666666666667,385.666666666667,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
796,"Plot_0796",2018,"Conifer Forest",80440,"兵庫県",134.68,35.1,49,3,28.0832916584822,0.276213645285563,0.437849462365591,583,10.8,1823,50,96.3333333333333,289,520.666666666667,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
797,"Plot_0797",2018,"Conifer Forest",80440,"兵庫県",134.68,35.14,22,2,19.4258853456694,0.124194367544304,0.371021505,955,9.2,1965,49,93,281.333333333333,551,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
798,"Plot_0798",2018,"Conifer Forest",80440,"兵庫県",134.68,35.21,51,4,74.9494428687566,0.226036493628831,0.402553763,548,12,1784,50.3333333333333,106.333333333333,259,522.333333333333,0.349399770169626,-1.68185475881991,-1.19643457824982,0.219564897914107,0.0380692202711901,0.0537006641232437,0.160338846780549,0.00469423097781754,0.00948788519290536,0.0231181383834068,0.0303754374335123,0.205574101143129,4.27551724137931,2.89724137931035,0.372068965517241,0.0859973663658772,12.7130975298258,1.00922010966918,22.5798817453681,34.8275862068966,0.0344827586206897,0,0,0,0,0,0,0,0
799,"Plot_0799",2018,"Conifer Forest",80427,"兵庫県",134.68,35.43,61,4,96.801618858822,0.359041055532762,0.517983870967742,444,12.1,1911,49.3333333333333,95.6666666666667,283,463.333333333333,2.80256964854831,-2.22567857414854,-1.04839549792397,0.705418505526289,0.220346389927352,0.152828275930006,0.785805437829316,0.089670673451195,2.2321577703181,0.244431092982081,0.372852406125158,0.832857455618626,2.9775,2.88947704081633,0.40979562988057,0.101785939802751,12.3308712612289,3.09576035188556,19.7322959493953,36.8214285714286,0.839285714285714,0,0,0,0,1,0,0,0
800,"Plot_0800",2018,"Conifer Forest",80427,"兵庫県",134.68,35.46,60,4,246.310890707824,0.317552339098527,0.522311827956989,457,12.7,1923,50.6666666666667,97.3333333333333,286.333333333333,496.333333333333,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,1,0,0,0
801,"Plot_0801",2018,"Conifer Forest",80427,"兵庫県",134.68,35.53,49,3,78.3180955038052,0.180653802908782,0.504112903,390,12.1,1969,49.6666666666667,97,273,511,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,1,0,0,0
802,"Plot_0802",2018,"Conifer Forest",80427,"兵庫県",134.68,35.61,31,3,38.5617155499193,0.196135004327094,0.531908602,105,13.9,2022,53.3333333333333,104.666666666667,271.666666666667,540,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,0,0,0,0
803,"Plot_0803",2018,"Conifer Forest",80440,"兵庫県",134.72,34.99,40,3,35.9719177894332,0.224467554767252,0.603951612903226,347,13.6,1561,52.3333333333333,107,272.666666666667,381.333333333333,2.91758706334304,-1.65793990785218,-1.47344077421241,0.661981826640549,0.0893023690276547,0.331600388972868,0.0463276757969584,0.12575464056955,2.2889545650399,0.157812503228862,0.291951347218101,1.48189559195462,3.827,2.809,0.392427763665595,0.0799116463240041,12.7538954284771,2.34472623394039,19.9942336854749,36,0.4,0,0,0,0,0,0,0,0
804,"Plot_0804",2018,"Conifer Forest",80440,"兵庫県",134.73,35.03,63,4,75.833451007874,0.332346581116449,0.57502688172043,274,13.3,1607,50.3333333333333,95.3333333333333,261.666666666667,392.333333333333,2.63664433420059,-1.2820837452271,-1.2076171296462,0.253653248865854,0.214400173713336,0.621962669167964,0.209888084410645,0.684644075585511,1.51548241181196,0.432729748309971,0.795770165160449,1.37212554810613,3.09311728395062,2.89141975308642,0.447018424437299,0.0757727850439384,14.5793832232545,3.44537772482536,18.3273340617544,34.0833333333333,0.666666666666667,0,0,0,0,1,0,0,0
805,"Plot_0805",2018,"Conifer Forest",80440,"兵庫県",134.73,35.07,52,4,80.7673915577061,0.296458509467298,0.55744623655914,304,13.2,1637,51,102.333333333333,277.333333333333,398,2.87473243899245,-1.81851560668578,-1.62776965255767,0.635244060445288,0.0717104240726531,0.259372159977888,0.0433262878798886,0.0697608485791314,2.34307771989255,0.157218060848056,0.220068306771457,1.48937260421871,3.6615625,2.8028125,0.39375,0.0793665957776969,12.2728340030324,2.93755550246875,19.1619499994895,37.96875,0.59375,0,0,0,0,1,0,0,0
806,"Plot_0806",2018,"Conifer Forest",80427,"兵庫県",134.73,35.64,62,4,32.8234859827207,0.106821738011835,0.531935483870968,55,13.9,2038,50.3333333333333,103,247.333333333333,533,0.260372529115467,-1.53054992522757,-1.25859172528179,0.105624161255273,0.0602776846353631,0.0920881445509375,0.0408869928474446,0.0479255176514863,0.176333414785238,0.0579381560709864,0.0781336055757785,5.38784703126914e-17,4.33,2.9071568627451,0.373529411764706,0.0809354134119067,12.8562125194281,1.07313865085294,21.8842417379155,34.5588235294118,0,0,1,0,2004,0,0,0,0
807,"Plot_0807",2018,"Conifer Forest",80427,"兵庫県",134.77,35.28,42,3,45.9545618183731,0.119188775236065,0.521478495,249,13.1,1781,49.3333333333333,99,247,463.333333333333,1.00081373503465,-1.71308804058444,-0.996724311370581,0.612217169757322,0.0959924436103717,0.252617641365605,0.385031387353991,0.113445357239928,0.104772984371567,0.0588440070476766,0.172466533091978,0.490230110760033,4.05652173913043,2.91782608695652,0.380806751013561,0.0913942289154812,13.0050447035208,1.04041286636908,22.5276484889683,33.9130434782609,0.0869565217391304,0,0,0,0,0,0,0,0
808,"Plot_0808",2018,"Conifer Forest",80427,"兵庫県",134.77,35.43,49,3,78.8454640913782,0.365073587145031,0.587231182795699,86,14.2,1893,53,112.333333333333,285,490,2.37873782427429,-1.52713571391635,-1.32690758626206,0.651613796906334,0.131509733886192,0.363486471808142,0.078030018148943,0.195240542551382,1.76367449069095,0.222046500574603,0.183929348747404,1.12624064988551,3.93972592592593,2.84823703703704,0.389884421864952,0.0792713225345947,13.0868069108621,1.85946345583861,19.6648088595599,35.8,0.24,0,0,0,0,0,0,0,0
809,"Plot_0809",2018,"Conifer Forest",80427,"兵庫県",134.77,35.64,46,3,48.1816439296846,0.192035312491144,0.538440860215054,146,13.6,2039,51,111,284,558,3.10246979759312,-1.76791178897619,-1.27175529140419,0.771810327405451,0.113962476906824,0.348347883365437,0.310028798961718,0.18969747796094,2.31063677167431,0.212386247232905,0.303102266729903,1.54364124161939,3.56166666666667,2.865,0.39990368488746,0.0859826460194131,12.881336758134,2.4749466251634,19.6178087266786,36.1666666666667,0.5,0,0,0,0,0,0,0,0
810,"Plot_0810",2018,"Conifer Forest",80440,"兵庫県",134.81,34.99,65,4,55.0297537612518,0.207958154153254,0.598682795698925,150,14.2,1516,55.3333333333333,114.666666666667,255,369.666666666667,2.75725038434286,-1.4164852591383,-1.20751358368031,0.711457424682946,0.253996710319867,0.499901763647826,0.162012832146074,0.186516255217451,1.89730127259475,0.235899489807459,0.403192487826313,1.28993833485214,3.79376876876877,2.93804804804805,0.406213159815764,0.0765386133368135,13.0530888140446,2.14177761932836,19.6336903062677,34.1081081081081,0.297297297297297,0,0,0,0,0,0,0,0
811,"Plot_0811",2018,"Conifer Forest",80440,"兵庫県",134.81,35.03,44,3,59.659114104943,0.248474597184335,0.576666667,341,14,1555,49.6666666666667,100.333333333333,263.666666666667,394.333333333333,2.4564654147823,-1.47380256988934,-1.34292718856573,0.397776880220517,0.299464699862402,0.397917085302977,0.107626014133945,0.448874986696984,1.67452709652391,0.186104956754194,0.466209807588905,1.29665864296029,3.16851757689119,2.92699935849743,0.42035552733119,0.0761718638939948,13.4908843809457,3.45625545276304,16.095240988624,36.35,0.7,0,0,0,0,0,0,0,0
812,"Plot_0812",2018,"Conifer Forest",80440,"兵庫県",134.81,35.06,53,4,74.6917392000531,0.1610714655896,0.526774193548387,581,12.6,1681,50,96.6666666666667,265,381.666666666667,2.7408243994841,-1.73393439010073,-1.49775389123693,0.60565372863223,0.0683700776217512,0.247290333866148,0.0413081041385164,0.0665113153909422,2.23393471248402,0.149894679368128,0.209817295192788,1.41999607274635,3.94622641509434,2.83339622641509,0.384339622641509,0.0803940375349709,12.4523609913487,2.17479766186792,20.4373172100243,36.7924528301887,0.358490566037736,0,0,0,0,1,0,0,0
813,"Plot_0813",2018,"Conifer Forest",80427,"兵庫県",134.81,35.21,64,4,142.153080167743,0.269061245505694,0.536397849,322,12.2,1779,48.3333333333333,100.333333333333,275.333333333333,496,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
814,"Plot_0814",2018,"Conifer Forest",80440,"兵庫県",134.86,34.99,29,2,13.4791653065183,0.153973377615027,0.599139784946237,226,13.8,1549,50,104,272.666666666667,373.333333333333,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,0,0,0,0
815,"Plot_0815",2018,"Conifer Forest",80440,"兵庫県",134.86,35.06,78,5,125.435074978257,0.279369842508334,0.528897849462366,372,13.3,1628,49.6666666666667,98.6666666666667,276,387.333333333333,2.5102999161045,-1.71347634829633,-1.46630639038837,0.554713576126963,0.0626196264708696,0.2264913084087,0.0378337737991795,0.0609172004880389,2.04604356353042,0.137287380071904,0.19217004147324,1.30056344469016,4.01507936507937,2.84079365079365,0.382063492063492,0.0806425495246366,12.4957839968371,1.99030596950794,20.7457960515747,36.5079365079365,0.301587301587302,0,0,0,0,0,0,0,0
816,"Plot_0816",2018,"Conifer Forest",80440,"兵庫県",134.86,35.1,59,4,16.3181543528232,0.16445624817911,0.496962366,353,13.3,1648,49,98,297.666666666667,540,0.807307464985127,-3.69900567408977,1.43992059851018,0.262734385529351,0.0955585986485787,0.0356601895565731,0.33133496002067,0.00983067872613725,0.663184884841817,0.0892858847303727,0.121025749803422,6.66133814775094e-16,1.48,3.335,0.428571428571429,0.190377296738996,12.3259682462369,1.15576286330581,27.3562784483101,30.7142857142857,1,0,0,0,0,1,0,0,0
817,"Plot_0817",2018,"Conifer Forest",80440,"兵庫県",134.86,35.14,70,4,104.058449339492,0.253222632592601,0.450994623655914,565,10.9,1840,49,93.3333333333333,291.666666666667,623.666666666667,2.80786173979619,-1.82795308979948,-1.64227667434714,0.620467306300776,0.0700423292849938,0.25333876450271,0.0423184517679749,0.0681381039167983,2.2885741273929,0.153560926878791,0.214949179389327,1.45472750610212,3.6298,2.7994,0.3948,0.0792519549079379,12.2528025706518,3.02266321942,19.0196458686298,38.1,0.62,0,0,0,0,1,0,0,0
818,"Plot_0818",2018,"Conifer Forest",80427,"兵庫県",134.86,35.17,43,3,97.7343294530795,0.20988811776221,0.453494624,770,10.9,1852,49,94.3333333333333,279.666666666667,532,2.35665954904659,-1.66396249427924,-1.44677180411733,0.512550369579011,0.0621520118947971,0.235482618927293,0.0460523315913893,0.071543701361114,1.88902265060914,0.148635300080624,0.189330021007832,1.20446225786513,4.0565625,2.8421875,0.3821875,0.0804017994142177,12.6734976907419,1.88972145035451,20.6607401678637,36.09375,0.265625,0,0,0,0,0,0,0,0
819,"Plot_0819",2018,"Conifer Forest",80427,"兵庫県",134.86,35.24,48,3,87.9485655887967,0.219324027446168,0.490456989247312,282,12.7,1767,49.3333333333333,99.6666666666667,266.333333333333,488.333333333333,2.87473243899245,-1.75110501301649,-1.52414806834715,0.635244060445288,0.0717104240726531,0.259372159977888,0.0433262878798886,0.0697608485791314,2.34307771989255,0.157218060848056,0.220068306771457,1.48937260421871,3.8884375,2.8271875,0.38625,0.0801854591331183,12.4159156628935,2.32964323853125,20.1784080770586,37.03125,0.40625,0,0,0,0,1,0,0,0
820,"Plot_0820",2018,"Conifer Forest",80440,"兵庫県",134.9,34.99,40,3,20.3669650566312,0.085707669827748,0.602284946,481,13.1,1608,50.6666666666667,106.666666666667,261.666666666667,367.666666666667,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,0,0,0,0
821,"Plot_0821",2018,"Conifer Forest",80440,"兵庫県",134.9,35.03,48,3,77.4049757395741,0.185273504169192,0.593951612903226,287,13.5,1596,50.3333333333333,106.333333333333,257.333333333333,385,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,0,0,0,0
822,"Plot_0822",2018,"Conifer Forest",80440,"兵庫県",134.9,35.14,39,3,204.900867730628,0.254829606987748,0.47233871,555,11.7,1783,48,97,280.666666666667,541.333333333333,2.09302298231591,-1.88286208246102,-1.72668116475861,0.462505797011727,0.0522106209328782,0.188842580423557,0.0315448196294836,0.0507911822893532,1.70593807290333,0.114466657879804,0.160226397943818,1.08437607882354,3.445,2.77954545454545,0.400909090909091,0.0785849534838856,12.1362560549832,3.51783539077273,18.1916945618099,38.8636363636364,0.772727272727273,0,0,0,0,1,0,0,0
823,"Plot_0823",2018,"Conifer Forest",80427,"兵庫県",134.9,35.21,49,3,65.7655588647502,0.163159007708602,0.4475,558,11.3,1839,48,96.6666666666667,296.333333333333,549.666666666667,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,0,0,0,0
824,"Plot_0824",2018,"Conifer Forest",80427,"兵庫県",134.9,35.24,48,3,94.9912192940522,0.115661980743111,0.4475,791,11.2,1860,50,98.6666666666667,290.333333333333,558.666666666667,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,1,0,0,0
825,"Plot_0825",2018,"Conifer Forest",80427,"兵庫県",134.9,35.28,42,3,91.1749012684579,0.153060247319951,0.497983870967742,504,12.4,1810,50,103.666666666667,246,484,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,1,0,0,0
826,"Plot_0826",2018,"Conifer Forest",80427,"兵庫県",134.9,35.32,44,3,109.039437085814,0.203405438581348,0.575645161,166,13.9,1783,50.3333333333333,105.333333333333,261.333333333333,459.333333333333,0,-1.96457189296925,-1.85228308501378,0,0,0,0,0,0,0,0,0,3.17,2.75,0.41,0.0775923918409506,11.96282374,4.254698741,16.9596241647564,40,1,0,0,0,0,0,0,0,0
827,"Plot_0827",2018,"Conifer Forest",80427,"兵庫県",134.9,35.39,35,3,45.249806117876,0.121952576370002,0.52688172,184,13.1,1857,50.3333333333333,99.3333333333333,291.333333333333,499.333333333333,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,1,0,0,0,0,0,0
828,"Plot_0828",2018,"Conifer Forest",80427,"兵庫県",134.9,35.5,49,3,49.7774848979497,0.184876153123242,0.563333333333333,266,13.4,1941,50.6666666666667,101,305.333333333333,471,0,-1.60504872673302,-1.29963463589104,0,0,0,0,0,0,0,0,0,4.38,2.88,0.37,0.0819596630698646,12.7259259259259,1.0125,22.3807339117917,35,0,0,0,0,0,0,0,0,0
