"X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM","other_arbor","thinning_growth","pruning_artificial","thinning_removal","weeding_clearing","enrichment_planting","thinning_sanitation","thinning_release"
144,"Plot_144",2014,"Conifer Forest",40118,"Huaihua",110.837107766959,28.0855102259943,18,2,16.7236105595013,0.268179334884958,0.520887096774194,577,14.8,1488,57,115,271.333333333333,324,1.64693990342585,-1.93169552948415,-0.631843735626004,0.704262818582164,0.516314537738663,0.267892784148182,0.781647769802088,0.349232100187943,0.34226674999992,0.204855214393763,0.66689794658114,0.341844427209831,2.63094431635574,3.20223130793537,0.420588235294118,0.0925863656704731,19.7618588502477,2.54071767095164,23.6998141685635,35.4411764705882,0.941176470588235,0,0,0,0,0,0,0,0
145,"Plot_145",2014,"Conifer Forest",40118,"Yiyang",110.920476307326,28.086179408656,31,3,109.30857554338,0.470079095265243,0.538494623655914,363,16.8,1413,62,123,278.333333333333,296,0.693850043363206,-1.65647353338067,-1.16975516894322,0.332665878200455,0.237470624997106,0.0543616692910458,0.367562765577925,0.160813100273038,0.12829889910101,0.0790315011539128,0.288849317028498,0.0693681756306236,3.03415413297744,2.91766692150092,0.412045454545454,0.0692547822783443,20.9227065468376,2.48060273511282,22.646975513734,31.7329545454545,0.988636363636364,0,0,0,0,0,0,0,0
146,"Plot_146",2014,"Conifer Forest",40118,"Loudi",111.244185557243,28.0855340217452,13,2,26.602496378711,0.244817941000765,0.480994623655914,505,15.8,1456,64,120,263,336.666666666667,2.06437517440606,-2.84990789149674,0.880009403427534,0.547593246409747,0.692254403060714,0.560101737377122,0.690594696596508,0.738794603531869,1.05474973029162,0.230939546532278,0.522123873118445,1.86288892808427e-15,1.91877725645242,3.91061597647558,0.443533798349726,0.143187274915315,15.7130004443735,2.14883463994176,23.6520874338437,38.2904411764706,1,0,0,0,0,0,0,0,0
147,"Plot_147",2014,"Conifer Forest",80415,"Changsha",112.871619408963,28.0725452824218,12,2,10.5020629957509,0.158420371622404,0.609784946236559,80,17.9,1421,63.6666666666667,131.666666666667,292.333333333333,181.333333333333,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
148,"Plot_148",2014,"Conifer Forest",40118,"Changsha",113.76658548468,28.0582395747793,4,1,2.91683332885089,0.187940761725732,0.574166667,175,17.2,1560,57.3333333333333,129,281,172.333333333333,0.693005577587628,-1.38774423713272,-1.15008542137868,0.171262434213992,0.253187496327708,0.294518560594239,0.0584310779788094,0.0712136145066478,0.194783541025087,0.069759067902767,0.0448571080361146,0.471668157161481,3.12413479903174,2.91899437547731,0.42195184244373,0.0605242643507559,21.383052138153,2.37299958537126,22.0029347590606,29.9166666666667,0.916666666666667,0,0,0,0,0,0,0,0
149,"Plot_149",2014,"Conifer Forest",80101,"Xiangxi",109.576032854581,28.0421401015639,27,2,61.365077402305,0.512494382684124,0.59239247311828,492,16.4,1308,62.6666666666667,120.666666666667,296.333333333333,308.333333333333,1.35222085655947,-1.76860582110186,-0.885653327039689,0.67093292563615,0.413984544347263,0.121723768787996,0.679780284551518,0.298248732154151,0.234542942311502,0.159463886648871,0.516116003700533,0.265605018442749,2.76559676064259,3.05069001927547,0.414786771530373,0.0805886079625441,20.276375698726,2.52915712860847,22.8981485534749,33.8288288288288,0.954954954954955,0,0,0,0,0,0,0,0
150,"Plot_150",2014,"Conifer Forest",80101,"Xiangxi",110.064355011933,28.0466147764995,5,1,1.32792527042113,0.343287560879711,0.600698924731183,147,17.5,1342,62.3333333333333,126,238,275.666666666667,2.39103310386462,-1.34332890018968,0.0323529476227699,0.571864547625493,0.71074195866097,0.984342527563244,0.631993982125798,0.569796645344826,0.752366715823623,0.272917169450759,0.223432153483241,1.26011529928114,2.7501710916523,3.34210231390986,0.474079324758842,0.0858654024085782,18.7797781017157,2.00446499680657,18.3435584354009,29.2857142857143,0.714285714285714,0,0,0,0,0,0,0,0
151,"Plot_151",2014,"Conifer Forest",40118,"Yiyang",110.878863670201,28.0490626952046,27,2,30.4962712645589,0.445179517786607,0.521102151,572,15.4,1464,59.6666666666667,116.666666666667,319,321.666666666667,0.944807019590975,-1.4009941971796,-1.07546469730871,0.40013979797425,0.390338751001963,0.216172485502911,0.133282750707802,0.126444009069812,0.151970589001981,0.15356796004962,0.155641851771715,0.560694094496994,2.99584915533011,2.99439036779805,0.418944977102212,0.0620859987181609,21.5383114431645,2.40527896579518,22.9815880371937,30.959595959596,0.898989898989899,0,0,0,0,0,0,0,0
152,"Plot_152",2014,"Conifer Forest",40118,"Loudi",111.203521410288,28.0492360246265,13,2,14.0957111059733,0.480504089767648,0.536559139784946,325,16.4,1429,66.6666666666667,123,303,311,1.46418145488858,-2.31023907863387,-0.473002431874468,0.738277823870145,0.50211252105339,2.22044604925031e-16,0.826017981408021,0.340781185431344,0.285685265011415,0.17693723294233,0.659769525533967,1.95639300555568e-15,2.37327095658376,3.33980476160568,0.41,0.108514379240271,19.1928470088514,2.67912909825,25.6809878499602,38.9189189189189,1,0,0,0,0,0,0,0,0
153,"Plot_153",2014,"Conifer Forest",80415,"Changsha",112.504677069091,28.0416133466052,8,1,17.7694472101863,0.383171046858907,0.583655914,153,17.5,1466,58,123.666666666667,320.333333333333,215.333333333333,0.849162803366157,-1.25413737468499,-1.16395239022738,0.334163068986279,0.105499407381801,0.260374749173073,0.0491557420978366,0.0373288541829386,0.139225331200174,0.15614328849706,0.0140326956746982,0.675343043208485,3.03450966927777,2.85093907558188,0.421069409163987,0.0576628853486433,21.3859087366405,2.39081515838817,20.8741291514808,30.078125,0.875,0,0,0,0,0,0,0,0
154,"Plot_154",2014,"Conifer Forest",80415,"Changsha",112.993118728883,28.0355645249612,8,1,31.3298901414186,0.515066208074071,0.620510752688172,83,17.6,1459,56.3333333333333,131.333333333333,356,145.666666666667,1.02706995281054,-1.22915487461753,-1.08798193868732,0.378852109546876,0.115595391275977,0.360269557691205,0.0852934696400807,0.0989903007893615,0.175030272701325,0.196899003932443,0.040053338211826,0.774491280397273,3.00231884064802,2.85851821386637,0.425712385095517,0.0596343579791052,21.1186394837355,2.38225075795886,20.2361727440643,30.0735294117647,0.852941176470588,0,0,0,0,0,0,0,0
155,"Plot_155",2014,"Conifer Forest",40118,"Huaihua",110.512162860396,28.0128783680356,4,1,0.473166108506343,0.101363994305516,0.568655913978495,317,16.4,1418,57,117.333333333333,297.333333333333,303.666666666667,1.70230210551152,-1.88346112542277,-0.608829913820776,0.784981029069433,0.496615938344131,0.181849031168495,0.850666853208902,0.328100570414052,0.296181131112491,0.240406127651072,0.665253720874579,0.471668157161481,2.4886504588564,3.18788711295709,0.417379606109325,0.0926522347162321,19.6793786326667,2.6022400253125,23.3571450045406,36.25,0.916666666666667,0,0,0,0,0,0,0,0
156,"Plot_156",2014,"Conifer Forest",40118,"Huaihua",110.837358435392,28.0136027100002,5,1,7.48403809972012,0.392127391596926,0.522903226,444,15.9,1442,61,122,283.666666666667,300.333333333333,1.06310655542097,-1.74988000397884,-1.06872186444578,0.480747783322218,0.32765513428146,0.0743153736304888,0.54276427844375,0.288660337771823,0.185704812657066,0.11844245217934,0.427218087435437,0.192754369400965,2.94401099627996,2.96880772825379,0.412856621719739,0.0760202198419241,20.4270115326722,2.51925089843529,23.323388744143,32.9032258064516,0.967741935483871,0,0,0,0,0,0,0,0
157,"Plot_157",2014,"Conifer Forest",40118,"Huaihua",110.918699046084,28.014216297737,19,2,15.7044652456548,0.262518104916337,0.526989247311828,195,16.8,1408,62.6666666666667,122.333333333333,282,299.666666666667,0.996706982381944,-1.79187617805731,-1.06763244939585,0.50256521111662,0.341801252846354,2.22044604925031e-16,0.562292253390863,0.231978752257631,0.194473504257149,0.120445847014488,0.449122539195503,1.3475810505795e-15,2.91883368694303,2.98666857211637,0.41,0.0762124621155429,20.6390413761207,2.52576599314655,23.3140595143574,33.1034482758621,1,0,0,0,0,0,0,0,0
158,"Plot_158",2014,"Conifer Forest",40118,"Changsha",112.220128236684,28.0083197122479,29,2,35.9518230819762,0.465486742648867,0.577419355,148,17.4,1459,58,133.333333333333,329.333333333333,195.333333333333,0,-2.85227720784253,0.148786168177943,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.41,0.1422916243106,17.680600495,2.83949676825,28.1560210855065,45,1,0,0,0,0,0,0,0,0
159,"Plot_159",2014,"Conifer Forest",40118,"Xiangtan",112.464372456635,28.0057631859292,18,2,19.3577105156891,0.344321625852142,0.571827956989247,129,17.6,1461,60,130,318,182.666666666667,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
160,"Plot_160",2014,"Conifer Forest",80101,"Huaihua",110.064898132521,27.9743365223437,13,2,8.49504387820854,0.307966239344016,0.592096774,337,16.7,1362,61.6666666666667,123.333333333333,252.333333333333,265.333333333333,1.38935283168703,-2.37874667551996,-0.394415261590066,0.700547313818953,0.476451501705521,2.22044604925031e-16,0.783803412932153,0.323365183586981,0.271085001513745,0.167894658683544,0.626051269465899,1.93363843455548e-15,2.30116859052716,3.38647575539887,0.41,0.112783447714438,19.0017158522396,2.699397789875,25.993804550564,39.6875,1,0,0,0,0,0,0,0,0
161,"Plot_161",2014,"Conifer Forest",40118,"Huaihua",110.146281956271,27.9747934517227,21,2,12.7398490167999,0.143779657896913,0.597311828,258,17.4,1352,61,125.666666666667,272.666666666667,266.666666666667,0,-2.85227720784253,0.148786168177943,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.41,0.1422916243106,17.680600495,2.83949676825,28.1560210855065,45,1,0,0,0,0,0,0,0,0
162,"Plot_162",2014,"Conifer Forest",40118,"Huaihua",110.878130620428,27.9774605811378,15,2,40.2262503123149,0.293121022266707,0.522016129,317,16.5,1418,59,116.333333333333,308.333333333333,338.333333333333,0.15492552283824,-1.53852462314605,-1.33345624761683,0.0745887010665902,0.0676697908911312,0.0184528979603685,0.0727413536507833,0.037540897358577,0.0229491759786113,0.0186545940961932,0.0487246377593686,0.0240251780159269,3.17488280027367,2.82851679947105,0.410691838072749,0.0607851879918046,21.3290880004589,2.44243258124721,22.1986386421225,30.2734375,0.99609375,0,0,0,0,0,0,0,0
163,"Plot_163",2014,"Conifer Forest",40118,"Huaihua",110.959180331155,27.9775085045565,16,2,31.5563762904717,0.341043653334839,0.47760752688172,752,15,1480,62,115.333333333333,295.333333333333,335.333333333333,0.245582936190388,-1.46975057442959,-1.3116761216086,0.0784920714011971,0.0984436970625795,0.0797187034229141,0.00811215751609586,0.0310859948921918,0.0623584929931055,0.0327646037990824,0.0154615050210403,0.171375680702235,3.17285117326923,2.84252948920232,0.413052691961415,0.0591056363689775,21.4721622138446,2.42249749933002,22.1924355418789,30.0571428571429,0.971428571428571,0,0,0,0,0,0,0,0
164,"Plot_164",2014,"Conifer Forest",80415,"Yueyang",112.568746211194,29.5921092707904,17,2,38.9856617224884,0.337049922099355,0.60594086,54,16.8,1250,64.3333333333333,132.333333333333,351.666666666667,177.333333333333,0.11900664149965,-1.4667164222771,-1.3756578935734,0.0060122319146221,0.00155792305534265,0.0389016703084712,0.0105461386858094,0.0590595227186301,0.00595993647966337,0.0225967161227816,0.043208799388279,0.0812298324478826,3.20717566516655,2.7989065385609,0.411466666666667,0.0587145363068054,21.5687468468563,2.44190704028286,21.8604554853066,29.76,0.986666666666667,0,0,0,0,0,0,0,0
165,"Plot_165",2014,"Conifer Forest",40118,"Changsha",112.016137125889,27.973743792109,9,1,18.9034667706347,0.303103645621835,0.544731182795699,301,16.9,1465,58,128,296,198.666666666667,1.43467571470869,-1.9685936671541,-0.806755878075045,0.698897911158387,0.484268563492453,0.0593627817425693,0.778276254965662,0.328386176278986,0.283238114816593,0.174028304332277,0.62996041005719,0.0757498421874102,2.70312329421191,3.13246502737097,0.41223602484472,0.0888425139514097,20.0431474122728,2.57247132137954,24.0676183550703,35.2484472049689,0.987577639751553,0,0,0,0,0,0,0,0
166,"Plot_166",2014,"Conifer Forest",40118,"Changsha",112.260263568118,27.9716788672584,23,2,14.7657866826628,0.362649153989316,0.593817204301075,119,17.5,1462,57.3333333333333,132.333333333333,333.666666666667,180,1.47635215511335,-2.29518246393363,-0.490274337431479,0.744414602919571,0.506286225721237,1.85037170770859e-16,0.832884082053142,0.343613857322029,0.28805996365787,0.178407986456897,0.665253720874579,1.96139401017111e-15,2.38911763044235,3.32954740033246,0.41,0.107576122432762,19.2348538564583,2.67467444075,25.6122369267506,38.75,1,0,0,0,0,0,0,0,0
167,"Plot_167",2014,"Conifer Forest",80415,"Changsha",112.747920223943,27.9663651154454,5,1,25.4257824536988,0.253028017742729,0.607849462,169,17.5,1490,59,127.333333333333,272.333333333333,170,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
168,"Plot_168",2014,"Conifer Forest",40118,"Loudi",111.975336104568,27.9379657655748,38,3,76.0135992280322,0.459445145683652,0.480752688172043,435,15.4,1548,55.6666666666667,116.333333333333,345.666666666667,267.333333333333,0.211997122825379,-2.78757639150364,0.177898782972365,0.0174040821491379,0.0337212187050814,0.0801739281006837,0.0616883565819785,0.0365185429728627,0.0817166373683075,0.0241395962016346,0.0607917803963313,0.137141680557095,1.80946759259259,3.72415824915825,0.413051764469453,0.140756855017142,17.7774257193109,2.81158774463834,28.0671095408327,44.6590909090909,0.977272727272727,0,0,0,0,0,0,0,0
169,"Plot_169",2014,"Conifer Forest",80415,"Yueyang",113.476953257858,29.575606110761,12,2,39.7874708056274,0.37378574957484,0.636075269,58,16.8,1331,60,126,293.666666666667,189,0.156156178799396,-1.51082934567148,-1.33268371160928,0.0597303340916567,0.044543396752791,0.0497171099981933,0.0505969040872375,0.0323424551543554,0.0441789255426304,0.0162671443784807,0.00556288793440332,0.0748319439649884,3.18201745097219,2.81805916311735,0.411884113782968,0.0601425698526665,21.354510124495,2.4289010110828,22.0956768204104,30.0306748466258,0.987730061349693,0,0,0,1,0,0,0,0
170,"Plot_170",2014,"Conifer Forest",80101,"Xiangxi",109.335102188293,27.8954938754628,17,2,20.5254875776686,0.287556593224367,0.564892473,652,15.3,1290,64,121.333333333333,268,298.666666666667,1.12341438752759,-2.83638829349404,0.414825127259142,0.253990914993769,0.312958360891037,0.297941452666462,0.294893741426092,0.355476974293435,0.624622590753302,0.167098697338461,0.387038279055108,1.34114941374719e-15,1.8634707306979,3.7769322158583,0.422988106752412,0.141705585271049,16.9602902874096,2.56756431477592,26.3432237939683,42.2333333333333,1,1,0,0,0,0,0,0,0
171,"Plot_171",2014,"Conifer Forest",80101,"Xiangxi",109.496854168634,27.8967668023608,17,2,40.3526865480486,0.31336593848292,0.59244623655914,416,16.5,1279,66,126.333333333333,307,281,2.02066197564186,-2.21594273203982,0.613532562847476,0.30631042383756,0.17126255736804,0.869737273804989,0.437923238484223,0.21516939768591,0.872446702569392,0.395352121554284,0.673520031454501,1.11603978964726,1.93662730626913,3.76140064537469,0.455261669910306,0.133019241797855,17.1190812569459,2.41389924763204,23.3787043097549,39.6052631578947,0.763157894736842,1,0,0,0,0,0,0,0
172,"Plot_172",2014,"Conifer Forest",80101,"Huaihua",109.740797380193,27.8994824665199,28,2,19.5221136973612,0.40399191072882,0.595752688172043,216,17.2,1295,66.6666666666667,123.333333333333,226,285.333333333333,1.75707625182652,-3.22840307261204,1.64958946942418,0.224897356812168,0.566125983418905,0.588773341428901,0.460158145766363,0.666960215503669,1.20066740716065,0.260263567122254,0.451292213297897,1.73041657631231e-15,1.5722854851644,4.26130713712911,0.458858081827254,0.167250064502598,13.7548516293935,1.94551779889296,23.3270924841886,39.4827586206897,1,0,0,0,0,0,0,0,0
173,"Plot_173",2014,"Conifer Forest",80101,"Huaihua",109.821788719245,27.9004243022691,21,2,33.4018789263093,0.324068725998882,0.595806452,267,17.3,1306,62.6666666666667,124,217,269.666666666667,1.29261245409892,-3.01529915194779,0.799270207712658,0.165448212055192,0.416476801160776,0.433137578964657,0.338520396854919,0.490656612114783,0.883284172848605,0.191465753327848,0.331998076202059,1.31295940303497e-15,1.70288422649141,3.94842264914055,0.431176261009367,0.153109209122077,15.9790870600428,2.4520249051727,26.0630479553157,42.6086956521739,1,0,0,0,0,0,0,0,0
174,"Plot_174",2014,"Conifer Forest",40118,"Loudi",111.284610603516,27.9045355223068,10,1,3.88071554881467,0.212275221765017,0.579354838709677,317,16.7,1410,63.6666666666667,123.333333333333,301.333333333333,288.333333333333,0,-3.53400533773727,2.86899215168675,0,0,0,0,0,0,0,0,0,1.385,4.71,0.498555273311897,0.187528797158596,10.5651806760882,1.21915988629037,19.4035879956178,35,1,0,0,0,0,0,0,0,0
175,"Plot_175",2014,"Conifer Forest",40118,"Loudi",111.691384132372,27.9041417780059,28,2,39.0091839341938,0.478478935636908,0.4125,668,14.8,1541,59.6666666666667,119.333333333333,290,360.666666666667,0.622286884357567,-1.58959976982872,-1.18798547323663,0.300116381916104,0.266704156174202,0.0587418117025615,0.258599009492391,0.11057426890626,0.0941027242675121,0.0974608106475752,0.221581704928015,0.152360680153428,3.05546076892739,2.9289011085837,0.412241905653466,0.0658735179151081,21.226576158817,2.45775835312965,22.959283946427,31.3607594936709,0.974683544303797,0,0,0,0,0,0,0,0
176,"Plot_176",2014,"Conifer Forest",40118,"Changsha",112.096887299072,27.9008790766973,16,2,23.899468886737,0.292123906498268,0.540322581,369,16.5,1506,55,116.666666666667,311,309.333333333333,0.325518042754331,-1.46600100842372,-1.28720435465026,0.112362059760479,0.169900106884169,0.0803263095190326,0.00240566609963469,0.0619715205461057,0.0747213856256895,0.0650649802987261,0.0307848839766752,0.208345142885692,3.15647969518747,2.87520153790449,0.413096338227689,0.0590350303195221,21.5802489916573,2.41807965411175,22.6117120002309,30.1748251748252,0.965034965034965,0,0,0,0,0,0,0,0
177,"Plot_177",2014,"Conifer Forest",80415,"Xiangtan",112.746846083765,27.8945515746149,8,1,15.3654956276657,0.187799715349028,0.618548387096774,102,17.6,1504,56.3333333333333,132,290.333333333333,195.333333333333,0.10286790213906,-1.49680210125214,-1.3525130562386,0.0171672910266399,0.024532158824808,0.0547718376322283,0.0138924797831341,0.0162407964277585,0.0313941758502422,0.0158577656399315,0.0103271132941547,0.0698915706974109,3.20199639904834,2.80906772576341,0.41206106870229,0.0593161135111098,21.3674597914747,2.43332331200871,21.9175174618888,29.9427480916031,0.988549618320611,0,0,0,0,0,0,0,0
178,"Plot_178",2014,"Conifer Forest",40118,"Zhuzhou",113.47788982154,27.8829209372586,20,2,19.1165267854761,0.3554658946785,0.547634408602151,134,17.4,1546,59.6666666666667,128.666666666667,265.333333333333,168,2.01757326900104,-1.0616831162772,-0.446450130320922,0.380573327433996,0.489643507807423,1.03794123056441,0.330381870820447,0.324974836478329,0.608308223940805,0.308795816328576,0.226601861534739,1.32446428733779,2.94186307338633,3.12651892337797,0.466086956521739,0.071291519741662,20.096025047082,2.1698059495246,18.6413932207793,28.9855072463768,0.688405797101449,0,0,0,0,0,0,0,0
179,"Plot_179",2014,"Conifer Forest",80101,"Xiangxi",109.616811776007,27.8625658543362,22,2,11.049591728825,0.413702803266102,0.611263440860215,314,16.8,1284,64.6666666666667,124.666666666667,286.333333333333,315.333333333333,0.332554526618672,-1.52323910637088,-1.29256073279097,0.178110110242647,0.0820210684772262,0.045762574688517,0.129505247790234,0.0670493552333164,0.0448341240262356,0.0348886452055362,0.103125836315506,0.118695981670081,3.12302740271738,2.83632375845274,0.411736377908076,0.0619975995180808,21.2228372888627,2.45790516967647,21.9991591997382,30.5882352941176,0.980392156862745,1,0,0,0,0,0,0,0
180,"Plot_180",2014,"Conifer Forest",80101,"Huaihua",109.700606848642,27.8633356648158,11,2,2.43626060681712,0.203078019709567,0.596639784946237,291,17,1292,66.3333333333333,123.666666666667,262.666666666667,281.666666666667,1.85024300202727,-3.03788436844907,1.85704683716299,0.287401023759458,0.548925691036186,0.589712752988885,0.545728663376243,0.650130358467515,1.05668270376848,0.260580241766823,0.45054220249707,0.423495539538928,1.60783009538393,4.30494369477143,0.475810532332976,0.165137656067379,13.4599380391975,1.78142338730561,21.6540430493949,37.5925925925926,0.925925925925926,0,0,0,0,0,0,0,0
181,"Plot_181",2014,"Conifer Forest",40118,"Huaihua",110.756403111982,27.8690159021943,19,2,20.2886973865473,0.418145108127178,0.406021505376344,705,14.6,1479,60,119.666666666667,286.333333333333,320,1.79649306454609,-1.75586136138597,-0.66800170387655,0.669363154752463,0.53901778195609,0.406606070167898,0.731137534649159,0.366898981221962,0.446326395393977,0.217838612265466,0.648943001865494,0.640958301018432,2.67652644737072,3.14323487163386,0.427142144410819,0.0897339866092631,19.6316214097425,2.57490975450067,22.799304131872,34.4852941176471,0.882352941176471,0,0,0,0,0,0,0,0
182,"Plot_182",2014,"Conifer Forest",40118,"Huaihua",110.918665551577,27.8689814441601,19,2,38.6801701001955,0.369163806469455,0.402258065,370,15.7,1445,59.6666666666667,116.333333333333,277,322.333333333333,1.56548064953303,-0.995283603557181,-1.04146912420471,0.535773241929932,0.371928522021637,0.526208219801391,0.0372163061709079,0.0973443031096244,0.423880598783747,0.345547287488736,0.0256986498481805,1.15223761509138,2.88911900792798,2.68068107633703,0.436037813048733,0.0595205977584328,21.5117575674899,2.27255538842593,18.8299619184408,29.9645390070922,0.75177304964539,0,0,0,0,0,0,0,0
183,"Plot_183",2014,"Conifer Forest",40118,"Loudi",111.00010154126,27.8690956625789,23,2,27.0887704690072,0.468112256712663,0.35252688172043,749,14.4,1501,56.6666666666667,106.666666666667,274.666666666667,349,1.32776553152859,-1.57329807172157,-1.22466772252977,0.219248173314602,0.206841479527632,0.247419239559794,0.274190956140295,0.536083098299813,0.772168062704349,0.145734918340734,0.358541418926539,0.315719172865909,3.08976248033017,2.89086015456693,0.41972972972973,0.0681102236447432,19.4724326054979,2.70890579096231,20.9254785841909,32.1621621621622,0.945945945945946,0,0,0,0,0,0,0,0
184,"Plot_184",2014,"Conifer Forest",40118,"Xiangtan",112.055956885633,27.865143633838,8,1,10.5873226312154,0.238953866745778,0.598763440860215,291,16.8,1493,58,128.666666666667,326.333333333333,194.666666666667,2.16944682683295,-3.89469978231852,1.78988103225788,0,0,0.800760562724195,1.11024688317721,0.709171264708733,1.39154121608855,0,0.627154745875921,0,1.80279069767442,3.70906976744186,0.493777777777778,0.218213647700716,12.4178643029841,1.53320996204444,28.1560210855065,35.3333333333333,1,0,0,0,0,0,0,0,0
185,"Plot_185",2014,"Conifer Forest",40118,"Zhuzhou",113.598326861321,27.8446467518921,18,2,22.480575161079,0.304301702324072,0.529247312,417,16,1653,52.3333333333333,121.666666666667,271.333333333333,262.666666666667,0.30493623000371,-1.47503425902045,-1.28363455142464,0.0690542081233537,0.0813295936517992,0.147603459577708,0.063053954887197,0.0541045892844719,0.0848974168803587,0.0429167928158891,0.0285091060740597,0.188349306436044,3.17694782929918,2.83523729141275,0.415669291338583,0.0605703426877593,21.2621992810381,2.4178813364367,21.7320135519844,29.9606299212598,0.968503937007874,0,0,0,0,0,0,0,0
186,"Plot_186",2014,"Conifer Forest",80101,"Huaihua",109.98494786207,27.8292688164207,18,2,34.5417730106916,0.305982688821913,0.58311828,255,17.2,1328,59,123,249.666666666667,283.333333333333,0.403075101785079,-2.87118720966835,0.275957307233353,0.0490614195836589,0.119334344146117,0.122504182444809,0.0982808870296352,0.139819042769356,0.261252226756211,0.0626803576864389,0.127253308881044,6.31392141895667e-16,1.79919915819068,3.75114959396118,0.414819334602008,0.143619943860058,17.3441178935286,2.74593321568077,27.5966358563831,44.2517006802721,1,0,0,0,0,0,0,0,0
187,"Plot_187",2014,"Conifer Forest",80415,"Xiangtan",112.502592186293,27.8249942042691,11,2,17.7482283924669,0.241959700883148,0.619489247,152,17.9,1495,56,128.333333333333,300.333333333333,194.666666666667,0.597914114840252,-1.34303284543058,-1.30881569980431,0.0858107416558286,0.0887138813811124,0.208819417893116,0.0645020767755756,0.0852385370045357,0.174808451301763,0.103601737153683,0.0608874543674536,0.460757559919582,3.16706409668708,2.80723057404089,0.418454582401619,0.0606813549837201,21.4158041693018,2.4863168689069,21.2986099791304,29.6954314720812,0.918781725888325,0,0,0,0,0,0,0,0
188,"Plot_188",2014,"Conifer Forest",80101,"Huaihua",110.025803818513,27.7935612938946,21,2,20.0022736499594,0.304420980331956,0.589865591397849,271,17.5,1321,59.3333333333333,124.666666666667,259,272,0.325941663951876,-2.75400626214354,0.1921152069522,0.0498185031374775,0.00271586074009686,0.155917321107355,0.0708693337436675,0.000678800337623096,0.127557364604147,0.0687936198414029,0.117591514851735,0.198958204475388,1.82646927935688,3.710298306058,0.416,0.140509092508352,17.678747674932,2.79545358201426,27.5641131265599,44.3333333333333,0.966666666666667,0,0,0,0,0,0,0,0
189,"Plot_189",2014,"Conifer Forest",40118,"Huaihua",110.675446993866,27.7966598420482,38,3,44.941889487185,0.415376772071491,0.522043010752688,432,15.8,1426,64.3333333333333,123.333333333333,290.666666666667,302.333333333333,1.22244075863506,-1.83950663652569,-0.953378731663944,0.606680937720074,0.439931535929914,0.0317351254340132,0.653683531113662,0.276157538425537,0.233850983189598,0.156543672887478,0.521817715649592,0.0823124986400408,2.82799582995887,3.06183776007942,0.411196692882593,0.080390100160267,20.5185388731946,2.53550119886143,23.8351912998625,33.9189189189189,0.986486486486486,0,0,0,0,0,0,0,0
190,"Plot_190",2014,"Conifer Forest",40118,"Loudi",110.837479164912,27.7969454569961,15,2,17.4458402618532,0.207426960677594,0.402768817,1034,13.1,1545,53.6666666666667,109.333333333333,258.333333333333,343,0.0456675637118888,-1.52537881780497,-1.3733397633645,0.0230267563122701,0.0156608017873629,2.25408917120865e-16,0.0257633564932612,0.0106289056220038,0.00891047349213252,0.00551864137564419,0.02057809620651,3.02788097625043e-17,3.19931484663076,2.80511649305401,0.41,0.0596056107470223,21.3825494104735,2.44691995184091,22.0971897255607,30.1136363636364,1,0,0,0,0,0,0,0,0
191,"Plot_191",2014,"Conifer Forest",40118,"Loudi",111.08113878198,27.7970623383006,24,2,17.3213207649131,0.338516595655145,0.392715054,365,16.1,1423,57.3333333333333,114,260.333333333333,314,0.468662997888318,-1.42737158688363,-1.23039815201065,0.0782136498447284,0.111767760986944,0.249538807449104,0.063293710553802,0.0739925689515644,0.143030899476473,0.0722474924644024,0.0470500105020908,0.318423846205124,3.17196658059912,2.84990935035456,0.419818181818182,0.0606021243732085,21.2043107805251,2.39342925491879,21.4153669160897,29.7272727272727,0.945454545454545,0,0,0,0,0,0,0,0
